!x(deg/Myr) y(deg/Myr) z(deg/Myr)
1.15482e+00 6.29257e-01 1.13495e+00
1.08085e+00 5.75152e-01 1.06604e+00
1.14321e+00 6.16026e-01 1.12610e+00
1.20565e+00 6.62373e-01 1.18280e+00
1.10691e+00 5.94813e-01 1.08573e+00
1.06996e+00 5.69495e-01 1.05356e+00
1.18854e+00 6.54709e-01 1.16735e+00
1.19213e+00 6.58030e-01 1.17526e+00
1.19448e+00 6.58256e-01 1.17815e+00
1.24067e+00 6.86179e-01 1.21898e+00
1.26913e+00 7.04410e-01 1.24547e+00
1.11252e+00 5.99761e-01 1.09781e+00
1.22663e+00 6.81467e-01 1.20707e+00
1.03979e+00 5.48563e-01 1.02283e+00
1.14794e+00 6.25904e-01 1.13230e+00
1.13365e+00 6.11974e-01 1.11442e+00
1.13520e+00 6.12728e-01 1.11534e+00
1.23361e+00 6.81023e-01 1.21166e+00
1.13065e+00 6.14881e-01 1.11517e+00
1.22684e+00 6.78620e-01 1.20803e+00
1.13292e+00 6.14405e-01 1.11597e+00
1.11147e+00 5.99558e-01 1.09587e+00
1.13543e+00 6.16724e-01 1.11543e+00
1.23575e+00 6.86466e-01 1.21366e+00
1.17444e+00 6.41748e-01 1.15710e+00
1.13889e+00 6.17494e-01 1.12114e+00
1.10738e+00 5.97583e-01 1.09320e+00
1.28265e+00 7.20815e-01 1.26289e+00
1.21720e+00 6.71146e-01 1.19477e+00
1.27454e+00 7.11547e-01 1.25188e+00
1.10068e+00 5.89706e-01 1.08308e+00
1.17019e+00 6.39080e-01 1.15380e+00
1.22535e+00 6.77500e-01 1.20578e+00
1.13966e+00 6.16870e-01 1.12219e+00
1.14214e+00 6.24097e-01 1.12503e+00
1.04664e+00 5.56247e-01 1.03575e+00
1.15004e+00 6.26165e-01 1.13152e+00
1.21236e+00 6.69712e-01 1.19454e+00
1.19275e+00 6.57603e-01 1.17255e+00
1.16234e+00 6.33487e-01 1.14283e+00
1.13585e+00 6.15081e-01 1.12492e+00
1.13297e+00 6.14573e-01 1.12060e+00
1.23194e+00 6.81635e-01 1.21251e+00
1.17180e+00 6.40821e-01 1.15434e+00
1.19444e+00 6.56206e-01 1.17456e+00
1.23680e+00 6.87127e-01 1.21760e+00
1.16671e+00 6.38256e-01 1.15305e+00
1.06855e+00 5.69655e-01 1.05149e+00
1.14778e+00 6.21546e-01 1.13229e+00
1.20149e+00 6.60816e-01 1.18836e+00
1.06378e+00 5.68158e-01 1.04473e+00
1.12180e+00 6.05493e-01 1.10811e+00
1.17994e+00 6.48432e-01 1.16269e+00
1.21922e+00 6.79430e-01 1.20362e+00
1.11844e+00 6.03558e-01 1.10065e+00
1.17519e+00 6.46422e-01 1.16188e+00
1.04119e+00 5.53420e-01 1.02601e+00
1.31298e+00 7.40637e-01 1.28958e+00
1.19605e+00 6.58971e-01 1.18034e+00
1.22744e+00 6.79390e-01 1.20779e+00
1.09990e+00 5.94431e-01 1.08429e+00
1.16113e+00 6.33765e-01 1.14409e+00
1.13846e+00 6.13919e-01 1.11804e+00
1.24357e+00 6.91101e-01 1.22543e+00
1.25277e+00 6.94941e-01 1.23595e+00
1.21063e+00 6.71743e-01 1.18700e+00
1.18396e+00 6.50306e-01 1.16690e+00
1.22238e+00 6.75419e-01 1.20162e+00
1.23277e+00 6.82508e-01 1.21520e+00
1.13327e+00 6.13804e-01 1.11841e+00
1.19413e+00 6.56253e-01 1.17767e+00
1.18372e+00 6.48286e-01 1.16391e+00
1.15553e+00 6.26134e-01 1.13389e+00
1.22895e+00 6.81432e-01 1.21090e+00
1.14478e+00 6.21683e-01 1.12523e+00
1.12795e+00 6.10135e-01 1.11379e+00
1.19280e+00 6.51141e-01 1.17199e+00
1.18502e+00 6.46941e-01 1.16569e+00
1.14881e+00 6.22596e-01 1.13381e+00
1.15728e+00 6.30231e-01 1.13932e+00
1.07344e+00 5.76022e-01 1.05588e+00
1.14830e+00 6.20800e-01 1.12947e+00
1.26537e+00 7.05707e-01 1.24671e+00
1.21713e+00 6.68933e-01 1.19474e+00
1.19692e+00 6.58382e-01 1.18060e+00
9.53195e-01 4.88511e-01 9.39486e-01
1.15356e+00 6.26554e-01 1.13557e+00
1.18859e+00 6.49897e-01 1.16736e+00
1.22924e+00 6.78678e-01 1.20817e+00
1.13082e+00 6.13204e-01 1.11527e+00
1.13484e+00 6.19577e-01 1.11989e+00
1.16968e+00 6.40163e-01 1.15164e+00
1.29618e+00 7.28664e-01 1.27344e+00
1.20619e+00 6.66447e-01 1.18857e+00
1.16035e+00 6.37671e-01 1.14209e+00
1.19869e+00 6.56135e-01 1.18063e+00
1.15344e+00 6.27527e-01 1.13553e+00
1.08843e+00 5.88713e-01 1.07789e+00
1.05765e+00 5.60465e-01 1.04229e+00
1.14229e+00 6.20162e-01 1.12526e+00
1.24513e+00 6.94758e-01 1.22600e+00
1.12912e+00 6.14757e-01 1.11404e+00
1.13985e+00 6.15669e-01 1.12389e+00
1.15405e+00 6.31736e-01 1.13876e+00
1.19131e+00 6.52670e-01 1.17120e+00
1.08835e+00 5.81733e-01 1.07002e+00
1.22206e+00 6.74719e-01 1.20858e+00
1.18821e+00 6.49718e-01 1.16504e+00
1.27487e+00 7.11387e-01 1.25178e+00
1.16932e+00 6.42195e-01 1.15316e+00
1.19267e+00 6.53749e-01 1.17216e+00
1.21305e+00 6.67214e-01 1.19410e+00
1.16236e+00 6.33132e-01 1.14065e+00
1.21731e+00 6.72172e-01 1.19383e+00
1.08341e+00 5.80316e-01 1.06525e+00
1.16267e+00 6.34132e-01 1.14776e+00
1.13605e+00 6.17371e-01 1.11775e+00
1.20455e+00 6.62160e-01 1.18272e+00
1.06088e+00 5.64217e-01 1.04185e+00
1.19940e+00 6.59339e-01 1.17660e+00
1.14483e+00 6.17376e-01 1.12852e+00
1.21127e+00 6.65377e-01 1.19159e+00
1.20251e+00 6.60658e-01 1.18606e+00
1.10270e+00 5.95365e-01 1.08756e+00
1.18507e+00 6.51226e-01 1.17095e+00
1.09644e+00 5.91790e-01 1.07811e+00
1.22358e+00 6.77599e-01 1.20490e+00
1.16405e+00 6.39037e-01 1.14667e+00
1.13577e+00 6.10955e-01 1.11564e+00
1.18688e+00 6.51852e-01 1.17054e+00
1.03774e+00 5.47141e-01 1.02512e+00
1.33231e+00 7.53530e-01 1.31176e+00
1.13258e+00 6.10480e-01 1.11341e+00
1.15603e+00 6.27643e-01 1.13476e+00
1.18912e+00 6.52393e-01 1.17110e+00
1.22671e+00 6.83303e-01 1.20938e+00
1.21347e+00 6.70619e-01 1.19496e+00
1.14659e+00 6.25903e-01 1.13504e+00
1.23607e+00 6.83753e-01 1.21403e+00
1.26484e+00 7.04410e-01 1.24325e+00
1.04453e+00 5.55733e-01 1.02548e+00
1.13114e+00 6.15163e-01 1.11326e+00
1.15498e+00 6.30136e-01 1.14044e+00
1.04264e+00 5.53125e-01 1.03146e+00
1.20348e+00 6.62654e-01 1.18105e+00
1.12840e+00 6.09990e-01 1.10876e+00
1.06869e+00 5.70244e-01 1.05051e+00
1.20761e+00 6.66114e-01 1.18818e+00
1.10536e+00 5.95217e-01 1.08950e+00
1.15695e+00 6.32668e-01 1.13636e+00
1.25865e+00 7.03056e-01 1.24185e+00
1.23497e+00 6.85253e-01 1.21394e+00
1.05542e+00 5.60041e-01 1.03861e+00
1.15380e+00 6.29327e-01 1.13706e+00
1.21770e+00 6.72696e-01 1.19809e+00
1.17210e+00 6.42953e-01 1.15547e+00
9.73024e-01 5.03028e-01 9.54051e-01
1.26414e+00 7.03084e-01 1.24183e+00
1.17739e+00 6.47568e-01 1.15924e+00
1.10637e+00 5.96803e-01 1.09155e+00
1.13715e+00 6.16081e-01 1.12166e+00
1.12681e+00 6.12622e-01 1.11258e+00
1.21230e+00 6.67415e-01 1.19277e+00
1.05842e+00 5.60458e-01 1.04156e+00
1.17147e+00 6.42547e-01 1.15825e+00
1.11135e+00 5.99135e-01 1.09535e+00
1.18034e+00 6.45701e-01 1.16477e+00
1.09088e+00 5.87154e-01 1.07905e+00
1.04791e+00 5.57374e-01 1.03270e+00
1.10333e+00 5.95980e-01 1.08418e+00
1.20205e+00 6.61428e-01 1.18343e+00
1.05364e+00 5.61300e-01 1.03741e+00
1.14057e+00 6.16906e-01 1.12023e+00
1.16613e+00 6.35311e-01 1.14916e+00
1.16280e+00 6.36919e-01 1.14581e+00
1.19082e+00 6.55443e-01 1.17276e+00
1.13927e+00 6.15682e-01 1.12783e+00
1.22201e+00 6.73325e-01 1.19896e+00
1.19461e+00 6.56087e-01 1.17943e+00
1.14229e+00 6.19393e-01 1.12441e+00
1.03606e+00 5.50332e-01 1.02146e+00
1.20358e+00 6.62212e-01 1.18101e+00
1.09882e+00 5.88804e-01 1.08257e+00
9.42322e-01 4.86337e-01 9.31338e-01
1.13229e+00 6.16371e-01 1.11785e+00
1.13047e+00 6.14279e-01 1.11262e+00
1.15207e+00 6.22486e-01 1.13329e+00
1.10408e+00 5.92174e-01 1.08803e+00
1.10352e+00 5.92140e-01 1.08472e+00
1.08336e+00 5.83000e-01 1.06806e+00
1.07486e+00 5.74145e-01 1.06325e+00
1.18460e+00 6.48079e-01 1.16693e+00
1.22177e+00 6.76038e-01 1.20196e+00
1.28592e+00 7.17188e-01 1.26430e+00
1.19949e+00 6.59844e-01 1.18184e+00
1.08680e+00 5.81935e-01 1.07439e+00
1.16361e+00 6.37477e-01 1.14634e+00
1.30633e+00 7.30775e-01 1.28424e+00
1.08254e+00 5.78603e-01 1.06228e+00
1.17522e+00 6.42984e-01 1.15911e+00
1.17919e+00 6.46319e-01 1.15966e+00
1.20083e+00 6.62602e-01 1.18353e+00
1.22115e+00 6.75578e-01 1.20138e+00
1.02851e+00 5.40085e-01 1.01425e+00
1.16009e+00 6.32763e-01 1.14106e+00
1.15259e+00 6.30206e-01 1.13626e+00
1.17619e+00 6.44726e-01 1.15708e+00
1.26695e+00 7.04758e-01 1.25153e+00
1.15148e+00 6.28333e-01 1.13592e+00
1.19439e+00 6.55246e-01 1.17306e+00
1.13457e+00 6.12125e-01 1.11586e+00
1.16934e+00 6.39295e-01 1.15160e+00
1.15994e+00 6.33610e-01 1.14339e+00
1.15346e+00 6.24849e-01 1.13513e+00
1.17242e+00 6.40857e-01 1.15021e+00
1.11833e+00 6.05383e-01 1.10163e+00
1.07571e+00 5.75672e-01 1.05978e+00
1.06365e+00 5.69504e-01 1.04978e+00
1.17036e+00 6.38897e-01 1.15126e+00
1.13751e+00 6.20922e-01 1.12415e+00
1.09350e+00 5.88745e-01 1.07555e+00
1.18686e+00 6.47065e-01 1.16562e+00
1.19108e+00 6.54076e-01 1.17354e+00
1.18314e+00 6.46617e-01 1.16609e+00
1.24631e+00 6.93992e-01 1.23142e+00
1.13889e+00 6.18750e-01 1.12066e+00
1.23507e+00 6.81551e-01 1.21524e+00
1.20535e+00 6.61426e-01 1.18676e+00
1.25076e+00 6.95643e-01 1.22929e+00
1.14996e+00 6.21688e-01 1.13182e+00
1.36096e+00 7.72544e-01 1.33993e+00
1.21775e+00 6.73744e-01 1.20124e+00
1.15235e+00 6.27461e-01 1.13299e+00
1.10099e+00 5.92719e-01 1.08343e+00
1.26055e+00 7.03452e-01 1.24144e+00
1.22787e+00 6.81600e-01 1.21123e+00
1.17519e+00 6.42563e-01 1.15625e+00
1.21195e+00 6.69712e-01 1.19414e+00
1.13061e+00 6.12996e-01 1.11348e+00
1.17459e+00 6.43024e-01 1.16044e+00
1.07436e+00 5.75902e-01 1.06100e+00
1.07895e+00 5.77547e-01 1.06261e+00
1.19097e+00 6.53593e-01 1.16767e+00
1.05991e+00 5.63300e-01 1.04382e+00
1.06566e+00 5.65695e-01 1.05322e+00
1.24876e+00 6.91424e-01 1.22916e+00
1.19587e+00 6.56148e-01 1.18175e+00
1.13409e+00 6.16438e-01 1.11238e+00
1.19613e+00 6.59247e-01 1.17758e+00
1.11459e+00 6.04161e-01 1.09254e+00
1.22795e+00 6.81150e-01 1.20258e+00
1.19315e+00 6.53539e-01 1.17345e+00
1.04429e+00 5.55850e-01 1.03084e+00
1.12069e+00 6.04060e-01 1.10503e+00
1.22683e+00 6.75130e-01 1.20416e+00
1.27799e+00 7.15073e-01 1.25922e+00
1.18675e+00 6.50674e-01 1.17222e+00
1.20658e+00 6.65616e-01 1.18444e+00
1.36266e+00 7.72022e-01 1.33649e+00
1.11920e+00 6.06992e-01 1.10087e+00
1.17517e+00 6.43973e-01 1.15630e+00
1.13443e+00 6.18122e-01 1.11822e+00
1.23624e+00 6.87519e-01 1.21950e+00
1.18936e+00 6.55154e-01 1.17008e+00
1.11297e+00 6.02053e-01 1.09730e+00
1.12748e+00 6.08947e-01 1.11025e+00
1.27951e+00 7.16885e-01 1.26185e+00
1.14893e+00 6.21346e-01 1.13017e+00
1.23935e+00 6.89023e-01 1.22015e+00
1.08945e+00 5.82648e-01 1.07460e+00
1.18945e+00 6.59811e-01 1.17493e+00
1.16365e+00 6.37410e-01 1.14805e+00
1.13793e+00 6.13705e-01 1.11499e+00
1.15308e+00 6.25611e-01 1.13183e+00
1.07657e+00 5.73020e-01 1.05859e+00
1.20006e+00 6.61698e-01 1.18110e+00
9.91485e-01 5.15688e-01 9.78889e-01
1.20760e+00 6.67758e-01 1.18960e+00
1.20528e+00 6.65716e-01 1.18708e+00
1.19951e+00 6.60610e-01 1.18181e+00
1.13596e+00 6.15954e-01 1.11795e+00
1.25426e+00 6.98578e-01 1.23216e+00
1.20127e+00 6.60117e-01 1.18227e+00
1.17954e+00 6.48483e-01 1.16505e+00
1.14150e+00 6.18958e-01 1.12287e+00
1.19684e+00 6.61508e-01 1.17862e+00
1.10082e+00 5.92397e-01 1.08225e+00
1.04645e+00 5.55076e-01 1.03243e+00
1.13536e+00 6.17723e-01 1.12096e+00
1.17383e+00 6.44716e-01 1.15659e+00
1.22543e+00 6.77359e-01 1.20103e+00
1.16209e+00 6.33426e-01 1.14235e+00
1.05168e+00 5.57803e-01 1.03563e+00
1.10534e+00 5.90458e-01 1.08690e+00
1.11421e+00 6.00477e-01 1.09660e+00
1.22993e+00 6.79296e-01 1.21169e+00
1.20051e+00 6.60302e-01 1.18297e+00
1.30475e+00 7.31209e-01 1.27911e+00
1.08431e+00 5.86304e-01 1.07720e+00
1.29240e+00 7.24916e-01 1.27613e+00
1.03588e+00 5.50239e-01 1.02610e+00
1.13183e+00 6.15311e-01 1.11471e+00
1.14892e+00 6.24411e-01 1.12962e+00
1.16018e+00 6.35628e-01 1.14888e+00
1.15243e+00 6.26305e-01 1.13051e+00
1.28878e+00 7.21585e-01 1.26537e+00
1.11624e+00 6.05316e-01 1.10140e+00
1.07701e+00 5.73338e-01 1.06073e+00
1.15814e+00 6.31936e-01 1.13959e+00
1.13414e+00 6.17247e-01 1.11966e+00
1.20563e+00 6.62493e-01 1.18641e+00
1.19217e+00 6.57170e-01 1.17470e+00
1.19292e+00 6.57014e-01 1.17272e+00
1.17115e+00 6.37735e-01 1.14932e+00
1.11098e+00 6.01770e-01 1.09198e+00
1.14862e+00 6.20783e-01 1.12854e+00
1.12383e+00 6.05920e-01 1.11054e+00
1.26754e+00 7.08128e-01 1.25038e+00
1.13256e+00 6.12278e-01 1.11667e+00
1.09639e+00 5.88907e-01 1.07729e+00
1.07218e+00 5.71669e-01 1.05799e+00
1.15566e+00 6.30603e-01 1.13832e+00
1.24370e+00 6.93299e-01 1.22263e+00
1.15019e+00 6.25463e-01 1.12949e+00
1.20413e+00 6.61818e-01 1.18241e+00
1.11334e+00 6.01797e-01 1.09950e+00
1.25739e+00 6.97020e-01 1.24061e+00
1.17699e+00 6.43916e-01 1.15924e+00
1.14601e+00 6.21642e-01 1.12530e+00
1.11905e+00 5.98315e-01 1.09672e+00
1.12067e+00 6.05763e-01 1.09974e+00
1.21921e+00 6.70223e-01 1.19714e+00
1.15877e+00 6.32849e-01 1.14141e+00
1.24283e+00 6.85007e-01 1.22166e+00
1.17292e+00 6.41854e-01 1.14938e+00
1.02311e+00 5.40858e-01 1.01082e+00
1.23372e+00 6.84797e-01 1.21539e+00
1.17239e+00 6.41031e-01 1.15304e+00
1.15028e+00 6.28211e-01 1.13502e+00
1.25487e+00 6.95627e-01 1.23247e+00
1.28933e+00 7.23759e-01 1.26775e+00
1.11735e+00 6.04285e-01 1.09540e+00
1.20354e+00 6.61974e-01 1.18319e+00
1.23019e+00 6.78335e-01 1.20832e+00
1.04883e+00 5.56148e-01 1.03175e+00
1.20540e+00 6.67089e-01 1.18810e+00
1.13449e+00 6.12914e-01 1.11482e+00
1.18293e+00 6.48291e-01 1.16675e+00
1.09717e+00 5.87092e-01 1.08199e+00
1.12921e+00 6.09130e-01 1.11499e+00
1.12921e+00 6.09861e-01 1.11688e+00
1.12296e+00 6.06891e-01 1.10521e+00
1.19949e+00 6.60365e-01 1.17970e+00
1.03426e+00 5.45910e-01 1.01783e+00
1.18120e+00 6.47270e-01 1.16325e+00
1.15868e+00 6.32817e-01 1.14337e+00
1.16214e+00 6.28942e-01 1.14539e+00
1.06335e+00 5.66370e-01 1.04920e+00
1.23823e+00 6.83352e-01 1.21644e+00
1.12686e+00 6.12120e-01 1.11301e+00
1.17624e+00 6.41183e-01 1.15840e+00
1.21193e+00 6.71920e-01 1.19335e+00
1.19053e+00 6.58209e-01 1.17370e+00
1.21939e+00 6.73282e-01 1.20250e+00
1.22242e+00 6.75715e-01 1.20090e+00
1.15491e+00 6.29763e-01 1.13594e+00
1.13014e+00 6.12816e-01 1.11353e+00
1.14136e+00 6.14290e-01 1.12342e+00
1.04778e+00 5.53464e-01 1.03414e+00
1.02686e+00 5.39913e-01 1.01358e+00
1.12863e+00 6.10709e-01 1.10733e+00
1.18425e+00 6.51351e-01 1.16868e+00
1.09407e+00 5.89069e-01 1.07430e+00
1.09582e+00 5.85171e-01 1.07878e+00
1.14975e+00 6.22591e-01 1.12732e+00
1.06499e+00 5.67672e-01 1.04980e+00
1.08141e+00 5.73785e-01 1.06452e+00
1.18591e+00 6.46572e-01 1.16724e+00
1.24401e+00 6.91342e-01 1.22571e+00
1.18368e+00 6.49805e-01 1.16626e+00
1.22675e+00 6.82193e-01 1.20994e+00
1.13260e+00 6.12856e-01 1.11230e+00
1.05792e+00 5.61024e-01 1.04256e+00
1.15265e+00 6.26884e-01 1.13794e+00
1.14930e+00 6.26705e-01 1.13291e+00
1.15444e+00 6.26268e-01 1.13310e+00
1.35033e+00 7.60560e-01 1.32648e+00
1.16430e+00 6.34993e-01 1.14661e+00
1.21629e+00 6.70597e-01 1.19695e+00
1.10650e+00 5.96887e-01 1.09017e+00
1.08321e+00 5.79782e-01 1.06622e+00
1.27461e+00 7.12499e-01 1.25768e+00
1.12258e+00 6.04625e-01 1.10215e+00
1.10214e+00 5.93266e-01 1.08501e+00
1.17460e+00 6.41977e-01 1.15348e+00
1.21087e+00 6.69302e-01 1.19530e+00
1.05820e+00 5.64141e-01 1.04524e+00
1.08359e+00 5.79712e-01 1.06612e+00
1.16369e+00 6.33613e-01 1.14389e+00
1.21357e+00 6.72826e-01 1.19751e+00
1.14680e+00 6.22101e-01 1.13249e+00
1.05254e+00 5.62038e-01 1.03704e+00
1.22899e+00 6.80004e-01 1.20881e+00
1.14579e+00 6.21498e-01 1.13100e+00
1.02902e+00 5.40632e-01 1.01369e+00
1.15055e+00 6.23775e-01 1.13072e+00
1.20551e+00 6.63512e-01 1.19033e+00
1.09225e+00 5.83174e-01 1.07666e+00
1.12957e+00 6.11601e-01 1.11241e+00
1.25140e+00 6.95412e-01 1.23074e+00
1.19888e+00 6.56611e-01 1.17930e+00
1.17959e+00 6.46812e-01 1.16277e+00
1.16490e+00 6.32681e-01 1.14047e+00
1.15867e+00 6.30035e-01 1.14391e+00
1.06658e+00 5.68330e-01 1.05235e+00
1.19945e+00 6.62357e-01 1.18602e+00
1.21600e+00 6.73684e-01 1.19540e+00
1.15899e+00 6.29933e-01 1.14107e+00
1.17050e+00 6.42567e-01 1.15154e+00
1.14081e+00 6.20280e-01 1.11838e+00
1.21756e+00 6.69480e-01 1.19783e+00
1.23215e+00 6.78597e-01 1.20511e+00
1.15063e+00 6.24118e-01 1.13103e+00
1.20175e+00 6.63746e-01 1.18437e+00
1.10038e+00 5.87818e-01 1.07829e+00
1.22917e+00 6.78959e-01 1.20744e+00
1.07293e+00 5.69514e-01 1.05523e+00
1.20575e+00 6.62302e-01 1.18498e+00
1.15114e+00 6.24048e-01 1.13454e+00
1.13611e+00 6.16279e-01 1.11723e+00
1.12468e+00 6.11477e-01 1.10683e+00
1.26334e+00 7.02912e-01 1.24104e+00
1.12681e+00 6.09610e-01 1.11163e+00
1.21881e+00 6.70757e-01 1.20186e+00
1.17070e+00 6.41514e-01 1.15457e+00
1.17462e+00 6.39329e-01 1.15590e+00
1.30474e+00 7.31309e-01 1.28432e+00
1.09499e+00 5.88724e-01 1.08233e+00
1.32934e+00 7.52277e-01 1.30418e+00
1.07083e+00 5.69538e-01 1.05039e+00
1.26571e+00 7.04115e-01 1.24758e+00
1.24375e+00 6.90418e-01 1.22912e+00
1.20092e+00 6.59351e-01 1.18025e+00
1.15778e+00 6.32098e-01 1.14017e+00
1.11464e+00 6.00438e-01 1.09999e+00
1.20006e+00 6.57185e-01 1.17950e+00
1.15566e+00 6.27255e-01 1.13559e+00
1.14790e+00 6.28335e-01 1.12950e+00
1.11835e+00 6.07318e-01 1.10729e+00
1.29408e+00 7.23768e-01 1.27381e+00
1.06335e+00 5.67250e-01 1.04966e+00
1.22765e+00 6.80523e-01 1.21141e+00
1.20307e+00 6.62027e-01 1.18754e+00
1.13574e+00 6.16956e-01 1.11893e+00
1.20164e+00 6.63589e-01 1.18179e+00
1.07842e+00 5.76286e-01 1.06410e+00
1.19994e+00 6.59363e-01 1.18186e+00
1.16302e+00 6.32297e-01 1.14200e+00
1.12895e+00 6.10118e-01 1.10805e+00
1.10860e+00 5.93442e-01 1.09241e+00
1.22920e+00 6.84869e-01 1.21152e+00
1.14253e+00 6.23707e-01 1.12914e+00
1.14365e+00 6.22587e-01 1.12632e+00
1.15318e+00 6.28701e-01 1.13311e+00
1.23924e+00 6.85407e-01 1.21713e+00
1.16652e+00 6.33611e-01 1.14698e+00
1.21814e+00 6.74567e-01 1.20031e+00
1.22871e+00 6.79341e-01 1.20691e+00
1.28988e+00 7.22230e-01 1.27014e+00
1.23206e+00 6.81053e-01 1.21061e+00
1.18603e+00 6.47400e-01 1.16904e+00
1.13025e+00 6.13628e-01 1.11198e+00
1.11636e+00 6.05086e-01 1.10066e+00
1.25829e+00 7.03981e-01 1.23825e+00
1.17880e+00 6.46199e-01 1.15868e+00
1.13486e+00 6.16475e-01 1.11977e+00
1.13622e+00 6.14027e-01 1.11932e+00
1.16357e+00 6.35135e-01 1.14739e+00
1.20805e+00 6.64753e-01 1.18793e+00
1.16966e+00 6.39123e-01 1.14812e+00
1.17632e+00 6.44641e-01 1.15502e+00
1.16265e+00 6.35275e-01 1.14655e+00
1.24953e+00 6.95006e-01 1.23069e+00
1.20407e+00 6.68170e-01 1.18619e+00
1.14710e+00 6.23891e-01 1.13162e+00
1.08784e+00 5.88739e-01 1.07455e+00
1.12343e+00 6.10206e-01 1.10505e+00
1.10724e+00 5.98397e-01 1.08962e+00
1.08211e+00 5.80318e-01 1.06404e+00
1.12820e+00 6.12658e-01 1.11277e+00
1.11285e+00 6.01019e-01 1.09762e+00
1.12871e+00 6.16321e-01 1.11385e+00
1.13121e+00 6.10878e-01 1.11662e+00
1.16793e+00 6.42058e-01 1.15182e+00
1.12814e+00 6.10075e-01 1.11347e+00
1.03486e+00 5.50553e-01 1.02373e+00
1.18109e+00 6.49475e-01 1.16377e+00
1.07572e+00 5.71177e-01 1.05611e+00
1.16998e+00 6.42035e-01 1.15246e+00
1.07170e+00 5.76182e-01 1.05895e+00
1.08674e+00 5.80197e-01 1.06546e+00
1.31544e+00 7.36778e-01 1.29320e+00
1.21127e+00 6.68647e-01 1.19306e+00
1.16246e+00 6.34797e-01 1.14535e+00
1.27866e+00 7.17575e-01 1.26079e+00
1.12229e+00 6.06314e-01 1.10499e+00
1.10827e+00 5.97041e-01 1.09112e+00
1.09727e+00 5.89046e-01 1.08194e+00
1.09719e+00 5.90762e-01 1.08035e+00
1.09555e+00 5.87765e-01 1.07976e+00
1.21364e+00 6.70285e-01 1.19532e+00
1.15031e+00 6.25266e-01 1.13382e+00
1.17783e+00 6.42733e-01 1.16382e+00
1.12700e+00 6.08312e-01 1.11049e+00
1.15768e+00 6.27793e-01 1.13850e+00
1.27229e+00 7.05441e-01 1.25032e+00
1.26303e+00 7.02588e-01 1.24536e+00
1.07932e+00 5.78359e-01 1.06272e+00
1.17975e+00 6.47170e-01 1.16938e+00
1.12727e+00 6.12381e-01 1.11038e+00
1.14056e+00 6.17360e-01 1.12128e+00
1.22351e+00 6.78575e-01 1.20653e+00
1.12963e+00 6.09683e-01 1.11271e+00
1.22504e+00 6.77479e-01 1.20093e+00
1.16696e+00 6.38238e-01 1.14927e+00
1.04080e+00 5.49352e-01 1.02334e+00
1.14465e+00 6.22373e-01 1.12676e+00
1.26399e+00 7.02020e-01 1.24293e+00
1.29176e+00 7.28932e-01 1.27203e+00
1.05844e+00 5.63509e-01 1.04217e+00
1.12204e+00 6.07498e-01 1.10564e+00
1.10073e+00 5.89827e-01 1.08462e+00
1.21928e+00 6.74578e-01 1.20262e+00
1.12394e+00 6.09539e-01 1.10765e+00
9.85450e-01 5.09658e-01 9.73656e-01
1.13955e+00 6.18313e-01 1.12167e+00
1.08301e+00 5.77558e-01 1.06395e+00
1.23544e+00 6.85469e-01 1.22070e+00
1.15368e+00 6.31612e-01 1.13898e+00
1.22971e+00 6.81580e-01 1.21389e+00
1.18067e+00 6.49645e-01 1.16655e+00
1.05089e+00 5.59547e-01 1.03653e+00
1.15911e+00 6.33162e-01 1.13877e+00
1.15148e+00 6.28426e-01 1.13834e+00
1.17927e+00 6.48162e-01 1.16463e+00
1.11299e+00 5.97956e-01 1.09418e+00
1.18926e+00 6.49980e-01 1.16874e+00
1.13561e+00 6.17853e-01 1.12141e+00
1.22705e+00 6.81056e-01 1.20924e+00
1.23238e+00 6.78769e-01 1.21076e+00
1.26119e+00 7.03455e-01 1.24176e+00
1.12958e+00 6.15571e-01 1.11768e+00
1.21603e+00 6.70964e-01 1.19468e+00
1.13851e+00 6.16222e-01 1.11602e+00
1.15192e+00 6.28965e-01 1.13747e+00
1.14812e+00 6.26626e-01 1.13313e+00
9.96099e-01 5.17497e-01 9.82359e-01
1.16087e+00 6.33139e-01 1.14161e+00
1.18080e+00 6.47730e-01 1.16441e+00
1.13275e+00 6.12652e-01 1.11598e+00
1.09641e+00 5.88081e-01 1.08050e+00
1.26298e+00 7.08311e-01 1.24671e+00
1.10945e+00 5.98274e-01 1.08664e+00
1.11512e+00 6.04521e-01 1.09989e+00
1.15171e+00 6.23297e-01 1.13624e+00
1.15680e+00 6.31028e-01 1.14098e+00
1.20431e+00 6.63909e-01 1.18873e+00
1.23072e+00 6.81770e-01 1.21012e+00
1.19998e+00 6.60651e-01 1.17805e+00
1.16503e+00 6.39252e-01 1.14884e+00
1.11398e+00 6.03246e-01 1.09503e+00
1.19270e+00 6.53238e-01 1.17632e+00
1.13542e+00 6.19015e-01 1.11642e+00
1.09842e+00 5.93884e-01 1.08332e+00
1.15447e+00 6.30112e-01 1.13952e+00
1.14700e+00 6.22950e-01 1.12966e+00
1.27223e+00 7.10244e-01 1.25144e+00
1.11148e+00 6.01535e-01 1.09666e+00
1.18807e+00 6.52314e-01 1.16798e+00
1.11859e+00 6.05735e-01 1.10060e+00
1.13280e+00 6.16445e-01 1.11428e+00
1.13372e+00 6.13228e-01 1.11685e+00
